0.128000000,1.152000000,51
0.128000000,1.152000000,51
0.128000000,1.152000000,70
0.128000000,1.152000000,72
0.128000000,1.152000000,63
0.128000000,1.152000000,66
1.280000000,2.944000000,52
1.280000000,2.944000000,52
1.280000000,2.944000000,71
1.280000000,2.944000000,63
1.280000000,2.944000000,64
1.280000000,2.944000000,68
4.224000000,2.816000000,52
4.224000000,2.816000000,52
4.224000000,2.816000000,71
4.224000000,2.816000000,73
4.224000000,2.816000000,64
4.224000000,2.816000000,67
7.040000000,1.408000000,51
7.040000000,1.408000000,51
7.040000000,1.408000000,70
7.040000000,1.408000000,73
7.040000000,1.408000000,63
7.040000000,1.408000000,66
8.448000000,1.536000000,51
8.448000000,1.536000000,72
8.448000000,1.536000000,63
8.448000000,1.536000000,68
9.984000000,4.992000000,52
9.984000000,4.992000000,52
9.984000000,4.992000000,71
9.984000000,4.992000000,73
9.984000000,4.992000000,64
9.984000000,4.992000000,67
14.976000000,2.048000000,51
14.976000000,2.048000000,70
14.976000000,2.048000000,63
14.976000000,2.048000000,66
17.024000000,5.632000000,52
17.024000000,5.632000000,52
17.024000000,5.632000000,71
17.024000000,5.632000000,63
17.024000000,5.632000000,64
17.024000000,5.632000000,68
22.656000000,1.536000000,51
22.656000000,1.536000000,51
22.656000000,1.536000000,70
22.656000000,1.536000000,73
22.656000000,1.536000000,63
22.656000000,1.536000000,66
24.192000000,0.896000000,56
24.192000000,0.896000000,56
24.192000000,0.896000000,72
24.192000000,0.896000000,63
24.192000000,0.896000000,68
25.088000000,3.968000000,52
25.088000000,3.968000000,52
25.088000000,3.968000000,71
25.088000000,3.968000000,63
25.088000000,3.968000000,64
25.088000000,3.968000000,68
