0.128000000,2.176000000,46
0.128000000,2.176000000,46
0.128000000,2.176000000,70
0.128000000,2.176000000,74
0.128000000,2.176000000,65
0.128000000,2.176000000,68
2.304000000,3.456000000,51
2.304000000,3.456000000,73
2.304000000,3.456000000,65
2.304000000,3.456000000,68
5.760000000,1.536000000,56
5.760000000,1.536000000,56
5.760000000,1.536000000,72
5.760000000,1.536000000,63
5.760000000,1.536000000,68
7.296000000,0.768000000,54
7.296000000,0.768000000,54
7.296000000,0.768000000,70
7.296000000,0.768000000,73
7.296000000,0.768000000,63
7.296000000,0.768000000,66
8.064000000,1.152000000,46
8.064000000,1.152000000,72
8.064000000,1.152000000,63
8.064000000,1.152000000,68
9.216000000,3.328000000,53
9.216000000,3.328000000,53
9.216000000,3.328000000,69
9.216000000,3.328000000,72
9.216000000,3.328000000,74
9.216000000,3.328000000,65
12.544000000,3.712000000,46
12.544000000,3.712000000,46
12.544000000,3.712000000,70
12.544000000,3.712000000,73
12.544000000,3.712000000,65
12.544000000,3.712000000,68
16.256000000,2.688000000,52
16.256000000,2.688000000,69
16.256000000,2.688000000,72
16.256000000,2.688000000,64
16.256000000,2.688000000,66
18.944000000,1.024000000,51
18.944000000,1.024000000,73
18.944000000,1.024000000,65
18.944000000,1.024000000,68
19.968000000,1.792000000,48
19.968000000,1.792000000,48
19.968000000,1.792000000,70
19.968000000,1.792000000,72
19.968000000,1.792000000,63
19.968000000,1.792000000,67
21.760000000,1.536000000,49
21.760000000,1.536000000,49
21.760000000,1.536000000,70
21.760000000,1.536000000,73
21.760000000,1.536000000,65
21.760000000,1.536000000,68
23.296000000,2.048000000,48
23.296000000,2.048000000,48
23.296000000,2.048000000,72
23.296000000,2.048000000,64
23.296000000,2.048000000,68
25.344000000,3.712000000,46
25.344000000,3.712000000,46
25.344000000,3.712000000,70
25.344000000,3.712000000,74
25.344000000,3.712000000,65
25.344000000,3.712000000,68
