0.128000000,2.304000000,48
0.128000000,2.304000000,48
0.128000000,2.304000000,71
0.128000000,2.304000000,72
0.128000000,2.304000000,64
0.128000000,2.304000000,67
2.432000000,1.408000000,52
2.432000000,1.408000000,52
2.432000000,1.408000000,71
2.432000000,1.408000000,74
2.432000000,1.408000000,64
2.432000000,1.408000000,67
3.840000000,1.280000000,50
3.840000000,1.280000000,50
3.840000000,1.280000000,69
3.840000000,1.280000000,71
3.840000000,1.280000000,74
3.840000000,1.280000000,66
5.120000000,2.048000000,48
5.120000000,2.048000000,48
5.120000000,2.048000000,71
5.120000000,2.048000000,72
5.120000000,2.048000000,64
5.120000000,2.048000000,67
7.168000000,2.560000000,52
7.168000000,2.560000000,52
7.168000000,2.560000000,71
7.168000000,2.560000000,74
7.168000000,2.560000000,64
7.168000000,2.560000000,67
9.728000000,2.304000000,48
9.728000000,2.304000000,48
9.728000000,2.304000000,71
9.728000000,2.304000000,72
9.728000000,2.304000000,64
9.728000000,2.304000000,67
12.032000000,2.432000000,52
12.032000000,2.432000000,52
12.032000000,2.432000000,71
12.032000000,2.432000000,74
12.032000000,2.432000000,64
12.032000000,2.432000000,67
14.464000000,3.328000000,48
14.464000000,3.328000000,48
14.464000000,3.328000000,71
14.464000000,3.328000000,72
14.464000000,3.328000000,64
14.464000000,3.328000000,67
17.792000000,3.712000000,55
17.792000000,3.712000000,71
17.792000000,3.712000000,74
17.792000000,3.712000000,67
21.504000000,1.408000000,52
21.504000000,1.408000000,71
21.504000000,1.408000000,64
21.504000000,1.408000000,67
22.912000000,1.280000000,50
22.912000000,1.280000000,50
22.912000000,1.280000000,69
22.912000000,1.280000000,71
22.912000000,1.280000000,74
22.912000000,1.280000000,66
24.192000000,3.456000000,48
24.192000000,3.456000000,48
24.192000000,3.456000000,71
24.192000000,3.456000000,72
24.192000000,3.456000000,64
24.192000000,3.456000000,67
27.648000000,1.408000000,50
27.648000000,1.408000000,50
27.648000000,1.408000000,69
27.648000000,1.408000000,71
27.648000000,1.408000000,74
27.648000000,1.408000000,66
