0.128000000,1.280000000,48
0.128000000,1.280000000,48
0.128000000,1.280000000,71
0.128000000,1.280000000,72
0.128000000,1.280000000,64
0.128000000,1.280000000,67
1.408000000,3.456000000,45
1.408000000,3.456000000,69
1.408000000,3.456000000,72
1.408000000,3.456000000,64
4.864000000,2.816000000,55
4.864000000,2.816000000,55
4.864000000,2.816000000,71
4.864000000,2.816000000,74
4.864000000,2.816000000,65
4.864000000,2.816000000,67
7.680000000,2.560000000,45
7.680000000,2.560000000,69
7.680000000,2.560000000,72
7.680000000,2.560000000,64
10.240000000,1.792000000,50
10.240000000,1.792000000,50
10.240000000,1.792000000,69
10.240000000,1.792000000,72
10.240000000,1.792000000,74
10.240000000,1.792000000,65
12.032000000,2.304000000,55
12.032000000,2.304000000,55
12.032000000,2.304000000,71
12.032000000,2.304000000,74
12.032000000,2.304000000,64
12.032000000,2.304000000,67
14.336000000,4.480000000,45
14.336000000,4.480000000,45
14.336000000,4.480000000,69
14.336000000,4.480000000,72
14.336000000,4.480000000,64
14.336000000,4.480000000,67
18.816000000,1.920000000,55
18.816000000,1.920000000,55
18.816000000,1.920000000,71
18.816000000,1.920000000,74
18.816000000,1.920000000,65
18.816000000,1.920000000,67
20.736000000,1.536000000,48
20.736000000,1.536000000,48
20.736000000,1.536000000,71
20.736000000,1.536000000,72
20.736000000,1.536000000,64
20.736000000,1.536000000,67
22.272000000,3.200000000,45
22.272000000,3.200000000,69
22.272000000,3.200000000,72
22.272000000,3.200000000,64
25.472000000,1.280000000,55
25.472000000,1.280000000,55
25.472000000,1.280000000,71
25.472000000,1.280000000,74
25.472000000,1.280000000,67
26.752000000,2.304000000,48
26.752000000,2.304000000,48
26.752000000,2.304000000,69
26.752000000,2.304000000,72
26.752000000,2.304000000,64
26.752000000,2.304000000,67
