0.128000000,2.816000000,47
0.128000000,2.816000000,47
0.128000000,2.816000000,70
0.128000000,2.816000000,71
0.128000000,2.816000000,63
0.128000000,2.816000000,66
2.944000000,2.688000000,52
2.944000000,2.688000000,52
2.944000000,2.688000000,71
2.944000000,2.688000000,63
2.944000000,2.688000000,64
2.944000000,2.688000000,68
5.632000000,2.560000000,47
5.632000000,2.560000000,47
5.632000000,2.560000000,70
5.632000000,2.560000000,71
5.632000000,2.560000000,63
5.632000000,2.560000000,66
8.192000000,2.560000000,45
8.192000000,2.560000000,45
8.192000000,2.560000000,69
8.192000000,2.560000000,73
8.192000000,2.560000000,64
8.192000000,2.560000000,68
10.752000000,2.944000000,47
10.752000000,2.944000000,47
10.752000000,2.944000000,70
10.752000000,2.944000000,71
10.752000000,2.944000000,63
10.752000000,2.944000000,66
13.696000000,2.560000000,52
13.696000000,2.560000000,52
13.696000000,2.560000000,71
13.696000000,2.560000000,63
13.696000000,2.560000000,64
13.696000000,2.560000000,68
16.256000000,2.688000000,47
16.256000000,2.688000000,47
16.256000000,2.688000000,70
16.256000000,2.688000000,71
16.256000000,2.688000000,63
16.256000000,2.688000000,66
18.944000000,2.560000000,45
18.944000000,2.560000000,45
18.944000000,2.560000000,69
18.944000000,2.560000000,73
18.944000000,2.560000000,64
18.944000000,2.560000000,68
21.504000000,2.816000000,47
21.504000000,2.816000000,47
21.504000000,2.816000000,70
21.504000000,2.816000000,71
21.504000000,2.816000000,63
21.504000000,2.816000000,66
24.320000000,2.560000000,52
24.320000000,2.560000000,52
24.320000000,2.560000000,71
24.320000000,2.560000000,63
24.320000000,2.560000000,64
24.320000000,2.560000000,68
26.880000000,2.176000000,47
26.880000000,2.176000000,47
26.880000000,2.176000000,70
26.880000000,2.176000000,71
26.880000000,2.176000000,63
26.880000000,2.176000000,66
