0.256000000,2.944000000,49
0.256000000,2.944000000,73
0.256000000,2.944000000,64
0.256000000,2.944000000,68
3.200000000,2.560000000,47
3.200000000,2.560000000,47
3.200000000,2.560000000,70
3.200000000,2.560000000,71
3.200000000,2.560000000,63
3.200000000,2.560000000,66
5.760000000,2.944000000,46
5.760000000,2.944000000,46
5.760000000,2.944000000,70
5.760000000,2.944000000,73
5.760000000,2.944000000,64
5.760000000,2.944000000,68
8.704000000,3.328000000,47
8.704000000,3.328000000,47
8.704000000,3.328000000,70
8.704000000,3.328000000,71
8.704000000,3.328000000,63
8.704000000,3.328000000,66
12.032000000,2.432000000,56
12.032000000,2.432000000,70
12.032000000,2.432000000,73
12.032000000,2.432000000,64
12.032000000,2.432000000,68
14.464000000,14.592000000,54
14.464000000,14.592000000,54
14.464000000,14.592000000,70
14.464000000,14.592000000,73
14.464000000,14.592000000,63
14.464000000,14.592000000,66
