1.536000000,2.176000000,55
1.536000000,2.176000000,55
1.536000000,2.176000000,71
1.536000000,2.176000000,74
1.536000000,2.176000000,65
1.536000000,2.176000000,67
3.712000000,2.048000000,51
3.712000000,2.048000000,70
3.712000000,2.048000000,63
3.712000000,2.048000000,67
5.760000000,3.712000000,49
5.760000000,3.712000000,73
5.760000000,3.712000000,65
5.760000000,3.712000000,68
9.472000000,2.560000000,55
9.472000000,2.560000000,55
9.472000000,2.560000000,71
9.472000000,2.560000000,74
9.472000000,2.560000000,65
9.472000000,2.560000000,67
12.032000000,2.048000000,51
12.032000000,2.048000000,70
12.032000000,2.048000000,63
12.032000000,2.048000000,67
14.080000000,3.584000000,53
14.080000000,3.584000000,72
14.080000000,3.584000000,65
14.080000000,3.584000000,68
17.664000000,2.816000000,55
17.664000000,2.816000000,55
17.664000000,2.816000000,71
17.664000000,2.816000000,74
17.664000000,2.816000000,65
17.664000000,2.816000000,67
20.480000000,2.048000000,51
20.480000000,2.048000000,70
20.480000000,2.048000000,63
20.480000000,2.048000000,67
22.528000000,3.456000000,53
22.528000000,3.456000000,72
22.528000000,3.456000000,65
22.528000000,3.456000000,68
25.984000000,3.072000000,55
25.984000000,3.072000000,55
25.984000000,3.072000000,71
25.984000000,3.072000000,74
25.984000000,3.072000000,65
25.984000000,3.072000000,67
